,index,country,camp_name,sample,coefficient_variation_ndvi,daytime_maximum_temperature,evi_change,flow_accumulation,friction,interannual_coefficient_variation_precipitation,pdsi,population,precipitation,seasonal_precipitation_max,slope,specific_humidity,ssm,susm,temperature_anomaly,longitude,latitude,exposure,rank,percentile,min_exposure,max_exposure,min_rank,min_percentile,max_rank,max_percentile
778,000000000000000000fe,Kenya,,sample_camp,0.18596276493678668,0.6899219143890954,0.45562647730403355,0.00029895119113313215,0.4173251041552628,0.2876325208131104,0.7871080521357051,0.003971470399258059,0.5226718257392523,0.45731039133846096,0.6802744304219317,0.4877507384906102,0.8293810892392155,0.8659925268694457,0.6672194485118995,35.41227056588312,1.800964686135302,0.5297176787659706,4.0,0.9970119521912351,0.4997513377186461,0.5826595515234544,3.0,0.99800796812749,3.0,0.99800796812749
779,0000000000000000010e,Kenya,,sample_camp,0.33216939529759154,0.23792059603477347,0.4897895549630769,0.00032633758067646503,0.24101704935394191,0.1589362301860133,0.7055800561193638,0.013609610175484841,0.5573173674243838,0.5257281117965983,0.24743243863666883,0.3614362583022547,0.8166575423114435,0.8260457909930586,0.6672194485118995,35.45910852072336,1.489004172146098,0.41087013056891064,281.0,0.7211155378486056,0.3702913893946574,0.4519245098677341,257.0,0.7450199203187251,278.0,0.7241035856573705
780,00000000000000000114,Kenya,,sample_camp,0.32256194912044295,0.7494169857137003,0.5402086622005713,0.00010440350012170431,0.11106524795819527,0.16786907138966056,0.8030388180467339,0.02521737671874379,0.5105166268806851,0.3865219111670397,0.04528820417360166,0.4934952911726033,0.6603742839827021,0.7027706559850546,0.6672194485118995,35.0306260071545,1.816834780497599,0.41771911749972207,255.0,0.7470119521912351,0.3791871474450209,0.45948058889968213,230.0,0.7719123505976095,253.0,0.749003984063745
781,00000000000000000119,Kenya,,sample_camp,0.5054669175260654,0.8292609926475173,0.5754489386210303,8.854809670635615e-05,0.35261176954491197,0.3507795691385749,0.7407202877231331,0.00437040922106181,0.4068254521112667,0.2835149900151723,0.5407154245822716,0.4032988518718378,0.8257435765015814,0.8437605069465778,0.6672194485118995,35.63519009133996,2.100955992631105,0.4909799009768067,21.0,0.9800796812749004,0.45715179180973553,0.5400690362648167,18.0,0.9830677290836654,20.0,0.9810756972111554
782,0000000000000000011a,Kenya,,sample_camp,0.29701288858832164,0.5361689043226379,0.4776786956937347,0.0002526713725838368,0.22825396199282083,0.09449349762903345,0.7523810478307341,0.013847714587920293,0.6058504377422971,0.4233700268430977,0.05355566445143213,0.5196148729987708,0.8187291441221717,0.8235832475759419,0.6672194485118995,35.07402690326555,1.487583146152173,0.4272626979834072,216.0,0.7858565737051793,0.3881160533695308,0.46996370064448956,194.0,0.8077689243027888,215.0,0.7868525896414342
783,00000000000000000126,Kenya,,sample_camp,0.35583718979093676,0.6045283597033353,0.5012064060709566,0.0010884664245301573,0.17343306546464296,0.2480956100086934,0.7668949726455141,0.004246955973397376,0.5192765691932002,0.44482184600156927,0.03362545569579114,0.4762006030981667,0.7646539142334859,0.8221439630710521,0.6672194485118995,35.61387155114168,1.594289641813644,0.4272580282709844,217.0,0.7848605577689243,0.3932943338335314,0.4698749844556298,174.0,0.8276892430278885,217.0,0.7848605577689243
784,00000000000000000127,Kenya,,sample_camp,0.2553789485891497,0.24234331658076597,0.4822986026436067,0.00047462982598631294,0.3125058891459141,0.13792420472186287,0.7365702299672364,0.02039081947658395,0.8903980270031886,0.5966644132119387,0.5290438894849289,0.0881807328670617,0.15331756862001616,0.5508107586280048,0.6672194485118995,35.560244676071534,1.153763508800391,0.3958765772673454,351.0,0.651394422310757,0.3464244322937611,0.43541677201148127,347.0,0.6553784860557769,348.0,0.6543824701195219
785,0000000000000000015e,Kenya,,sample_camp,0.44917531543477257,0.8605504652534175,0.4778232134740174,0.00024573028471738904,0.36599360957259264,0.38009138586023516,0.7571180289216355,0.0007646497702503604,0.327772727206994,0.23119367892315093,0.4113830526512408,0.39703758358782815,0.7731855787926917,0.8282667065023988,0.6672194485118995,35.65716307783907,2.163867426466503,0.4701628445060367,38.0,0.9631474103585658,0.43112408243129857,0.5171545559281686,37.0,0.9641434262948207,38.0,0.9631474103585658
786,00000000000000000182,Kenya,,sample_camp,0.33270943559643334,0.7494169857137003,0.570673038225599,0.0003909264495723741,0.016438266066485414,0.15768466496998731,0.7635172490566384,0.007729230272720176,0.4897925825153163,0.4043603820239675,0.053578516222669834,0.4934952911726033,0.5815075263865176,0.6567567388646262,0.6672194485118995,35.05981228916093,1.876705879688979,0.3979456217353961,340.0,0.6623505976095617,0.361388459003272,0.43770109126397844,282.0,0.7201195219123506,337.0,0.6653386454183267
787,00000000000000000193,Kenya,,sample_camp,0.30641307398568424,0.5970796729775328,0.4835033962680718,0.000286014003159588,0.19471318526691375,0.13564683690213214,0.6707523148723941,0.010010540575172578,0.5449195960925818,0.47160145725581565,0.0828926426760999,0.5062114965640134,0.7412556476000105,0.7479399916227927,0.6672194485118995,35.1881150015232,1.6703392237428711,0.4193253011565957,247.0,0.7549800796812749,0.38713226651225424,0.4612292298719393,197.0,0.8047808764940239,246.0,0.7559760956175299
788,00000000000000000196,Kenya,,sample_camp,0.27908345369405635,0.3584717322449524,0.5325467857673646,0.0012443811675640227,0.00603203123793359,0.08388928680411152,0.6902095695056384,0.12066472207276335,0.7962408065321237,0.4304992899130322,0.03904649351065201,0.44656068099854523,0.31618905203623304,0.3002365767532718,0.6672194485118995,35.18556858993476,0.877027370430515,0.34869116113297144,740.0,0.2639442231075697,0.30393619659305615,0.3834358391295122,700.0,0.30378486055776893,737.0,0.26693227091633465
789,00000000000000000197,Kenya,,sample_camp,0.2819555204785046,0.5326188145588989,0.5417805125820745,0.0015290554233632731,0.22172294800796324,0.18155226138046124,0.6025346321747427,0.018984997540735654,0.48573568261183153,0.5202677312829281,0.5506230161456982,0.3224270075276872,0.7412556476000105,0.7479399916227927,0.6672194485118995,35.28428477459249,1.6563140499915852,0.4388623859295894,157.0,0.8446215139442231,0.4086230597625474,0.48259571898021203,100.0,0.901394422310757,155.0,0.8466135458167331
790,000000000000000001a0,Kenya,,sample_camp,0.519792942276598,0.3013680570525577,0.5178761039071166,0.001732634297558172,0.00680470777622911,0.0886138295369767,0.7229406938169851,0.05424140641951197,0.6594742727649988,0.41804405884050755,0.036835777535142826,0.37356284719830724,0.2770205393219608,0.25145515290978465,0.6672194485118995,35.323728454455534,0.831640329379819,0.3230560787866476,885.0,0.11952191235059761,0.2830676172836138,0.35518842323555655,833.0,0.17131474103585656,884.0,0.1205179282868526
791,000000000000000001b7,Kenya,,sample_camp,0.207416442102291,0.21375290170975955,0.5639152074268328,0.00034632223435959253,0.45839735588879493,0.13965223853184044,0.7108804702717673,0.024984109143187258,0.7413273556561658,0.6752497719052797,0.43513997713287994,0.1954213600869716,0.3963845648389344,0.5126832291274663,0.6672194485118995,35.426931963055814,1.364662791058785,0.4212519787971502,239.0,0.7629482071713147,0.3892444411112487,0.46334254445342926,189.0,0.8127490039840638,239.0,0.7629482071713147
792,000000000000000001d5,Kenya,,sample_camp,0.38113279915193654,0.6045283597033353,0.519645671641113,0.0005350990972672887,0.19799015605119163,0.2540702066809687,0.7651302382411309,0.004245842224381923,0.5351206392346952,0.46813982444712515,0.025641939576127263,0.501112701516728,0.7645587778518314,0.8185439886703433,0.6672194485118995,35.60333449508159,1.5776573527470772,0.43491339917384547,176.0,0.8256972111553785,0.401891715267117,0.47835122918150325,132.0,0.8695219123505976,175.0,0.8266932270916335
793,000000000000000001dd,Kenya,,sample_camp,0.19758812051387042,0.31399572782808693,0.5393785811104116,0.0012077657301992702,0.054123365026534975,0.14953166371390428,0.732232905561564,0.018016350009266772,0.7047121529981898,0.4470158941980557,0.12320870125205693,0.6062662537921181,0.4009132520113822,0.6176636564363502,0.6672194485118995,35.6220932636456,1.012583725719636,0.38185701187490834,459.0,0.5438247011952191,0.34681942250624276,0.41992193648937925,344.0,0.6583665338645418,458.0,0.5448207171314741
794,000000000000000001ee,Kenya,,sample_camp,0.423741558762273,0.17088687652211712,0.45347616707269983,0.07026841227182708,0.008803921545629732,0.09116248007759536,0.7141847282132827,0.06974352336769862,0.7636991307150965,0.3909625396291431,0.06607773460409232,0.3741379900653243,0.29299551194552015,0.39024982765361305,0.6672194485118995,35.30158420172562,0.9062118966270932,0.32821807037286616,855.0,0.14940239043824702,0.2846699643386431,0.3601594852555898,828.0,0.17629482071713148,856.0,0.14840637450199204
795,000000000000000001f3,Kenya,,sample_camp,0.1650355273697657,0.31399572782808693,0.4118125073170754,0.009759197766064067,0.6433152383985202,0.12114597673394085,0.7015314097504719,0.032108575155074176,0.814876405661653,0.5300416422666221,0.6422057957737198,0.1887852568545121,0.19125267209085184,0.5985065177887153,0.6672194485118995,35.556421076475175,1.074286295755254,0.4385571610578492,159.0,0.8426294820717132,0.400925236597469,0.48143695738702774,136.0,0.8655378486055777,162.0,0.8396414342629482
796,000000000000000001fd,Kenya,,sample_camp,0.1748978036412063,0.7864181276912634,0.5685322268738123,0.21603551903770965,0.06906174823585957,0.28423972162589883,0.7426148793073468,0.0056599897252051275,0.43209624707534333,0.4382598487308322,0.02440679041471796,0.5280911462714534,0.8745983831466299,0.8681116825299374,0.6672194485118995,35.51055777501508,1.738058960776472,0.46027653273172314,73.0,0.9282868525896414,0.4188443476902325,0.5038635069634237,57.0,0.9442231075697212,80.0,0.9213147410358565
797,00000000000000000201,Kenya,,sample_camp,0.18607030156465326,0.24234331658076597,0.5847086865911834,0.0005971350113391169,0.3436493082248788,0.1291541644456147,0.7247146385019628,0.024877812604078342,0.8949262601841739,0.6314201914092973,0.5516344620787517,0.08371841029384859,0.15351447864514892,0.5371235188517917,0.6672194485118995,35.54001144237184,1.213837435030014,0.40208107398978915,324.0,0.6782868525896414,0.3527965553703507,0.4422294678876342,323.0,0.6792828685258964,321.0,0.6812749003984063
798,0000000000000000020c,Kenya,,sample_camp,0.5369951450834414,0.8319101668071127,0.569267148697601,0.0002903736053400265,0.19867339311523952,0.3464538207501836,0.7822860817334164,0.0019098906769696277,0.43469490875650496,0.3252930548578617,0.33705078157307783,0.4535664541231237,0.7085277780210174,0.7792150664428749,0.6672194485118995,35.819114707656475,1.867770488125254,0.46236056925952523,65.0,0.9362549800796812,0.4254056095047665,0.5085675888249438,44.0,0.9571713147410359,64.0,0.9372509960159362
799,00000000000000000214,Kenya,,sample_camp,0.29241911815013194,0.5970796729775328,0.4912467832196453,0.003091913549562706,0.16967966995148634,0.14095480830127477,0.7270317035412592,0.02055054460242755,0.6011492746495393,0.44260261107974624,0.03269587856655983,0.5062114965640134,0.8262176077521428,0.8229066136484897,0.6672194485118995,35.11729765581612,1.631674063334264,0.4285394623131833,210.0,0.7918326693227091,0.3887716477692874,0.4710842171895454,191.0,0.8107569721115537,211.0,0.7908366533864541
800,00000000000000000217,Kenya,,sample_camp,0.6049259178343137,0.7767050829581673,0.6122243339326535,0.00019926240381070882,0.08786908858889612,0.39916959303387467,0.8834800190598078,0.0029060872028758107,0.36456806744851633,0.17812605198714285,0.019015512271641454,0.5460378401379363,0.7508313152448387,0.8290779469753831,0.6672194485118995,35.303337892434826,2.3025497696691533,0.4248382983315029,230.0,0.7719123505976095,0.37897412625867244,0.4673022019242721,231.0,0.7709163346613546,228.0,0.7739043824701195
801,00000000000000000260,Kenya,,sample_camp,0.4217102120567482,0.8462588209304356,0.5490982255703979,0.000613813317486741,0.18518424503213401,0.38655385552825394,0.8752476503596539,0.012687336905202566,0.32968547374710166,0.12782854656869355,0.018008857561996383,0.5550056280894844,0.7495547014312605,0.7904330380380528,0.6672194485118995,35.34589177369068,2.419785233242678,0.43101464009803636,198.0,0.8037848605577689,0.38659133907187465,0.47405472277609134,199.0,0.8027888446215139,198.0,0.8037848605577689
802,0000000000000000028a,Kenya,,sample_camp,0.5493655452444896,0.8334797178727505,0.6175830238143458,0.00022003143775369723,0.47737964929165366,0.3577980098315678,0.7839157571939324,0.002701884940221115,0.3990386378810212,0.3171509405408046,0.5499503704332395,0.3980980987905688,0.7284909237259114,0.802924916536804,0.6672194485118995,35.79979445236935,1.920559781171008,0.5011583259555548,16.0,0.9850597609561753,0.4679261867638352,0.551252155407335,12.0,0.9890438247011952,16.0,0.9850597609561753
803,00000000000000000290,Kenya,,sample_camp,0.23382452889444005,0.5970796729775328,0.5407378362856057,0.0003003526074927484,0.200606763134327,0.16436821703537438,0.6576858862486215,0.004270192839418246,0.6183179760772737,0.47957472225714987,0.04723316163818851,0.5021266741813779,0.7696897102361239,0.8039201586821445,0.6672194485118995,35.18222142273756,1.542361389750189,0.4276547804459419,215.0,0.7868525896414342,0.3934512874669237,0.47039022322978685,172.0,0.8296812749003984,214.0,0.7878486055776892
804,000000000000000002ce,Kenya,,sample_camp,0.4416658586591325,0.8605504652534175,0.5611735227630182,0.00030122751218278663,0.2295429052462594,0.4775019398122206,0.7657051699853181,0.0007646493847303266,0.3014370442654907,0.17445219736668188,0.22550538612003015,0.4422355632111894,0.7709451754749201,0.8276062482765679,0.6672194485118995,35.65985371204836,2.210955287944458,0.4468542293417828,125.0,0.8764940239043825,0.4054846057506193,0.4915095295247428,112.0,0.8894422310756972,123.0,0.8784860557768924
805,000000000000000002cf,Kenya,,sample_camp,0.29258861533601943,0.8462588209304356,0.5735174691383403,0.0011573673959257705,0.20467896444709488,0.3671189629425894,0.8414298225195577,0.009419796334529641,0.3383963273870052,0.15466277453796803,0.021819942085236535,0.5204421914242612,0.7365178385146129,0.811515790481275,0.6672194485118995,35.42940173237516,2.451276005371982,0.42724567824514426,218.0,0.7838645418326693,0.3853443639766151,0.46985450933006606,204.0,0.797808764940239,219.0,0.7828685258964143
806,000000000000000002f0,Kenya,,sample_camp,0.4593201373439513,0.8334797178727505,0.6039747778904527,0.00017335970342155046,0.4114651438170174,0.3573616872376224,0.7860124017023645,0.004418967122965089,0.38324600608241705,0.30114975589079435,0.5311321764882991,0.41509584809145894,0.7284909237259114,0.802924916536804,0.6672194485118995,35.82568786757536,1.936059738487291,0.49225695173854156,19.0,0.9820717131474104,0.4581346751251207,0.5414653109420535,17.0,0.9840637450199203,17.0,0.9840637450199203
807,000000000000000002f3,Kenya,,sample_camp,0.2668246830971107,0.09456500631561694,0.4874630200652481,0.00015615865849234376,0.14316027425199496,0.10507408218986557,0.7369897628800686,0.03283906332860684,0.7208245569047169,0.656720808753452,0.534341207191698,0.16708096593568061,0.25517431331156487,0.4692531556462796,0.6672194485118995,35.38325017145748,1.273580969227312,0.3710278713550046,561.0,0.44223107569721115,0.33443168220249814,0.4081150426246558,427.0,0.5756972111553785,559.0,0.4442231075697211
808,000000000000000002fc,Kenya,,sample_camp,0.2455793941168756,0.39370968115487603,0.49767575436165734,0.0007669542395608403,0.004072812640573632,0.0869421511778632,0.691088754615249,0.1655946604454217,0.829878324470705,0.4492189511788559,0.09482414921710484,0.45333415571911806,0.41948241463296604,0.39703266509212937,0.6672194485118995,35.10466694299213,0.8619080440090131,0.37186707250534284,553.0,0.450199203187251,0.32606594730880667,0.40897708433192104,510.0,0.49302788844621515,552.0,0.45119521912350596
809,00000000000000000314,Kenya,,sample_camp,0.2834456357457785,0.6875185949934706,0.4857784884411771,0.0001505312152565775,0.6359267078479556,0.28437544663786524,0.819512256021988,0.0021707553290441187,0.49987378867469634,0.3012854991166606,0.7164583598528488,0.4085152053176601,0.5485745153008883,0.6468576769316137,0.6672194485118995,35.11604423327537,2.42222543977242,0.5063100321355627,11.0,0.9900398406374502,0.4749898097469202,0.5569259822275934,9.0,0.9920318725099602,11.0,0.9900398406374502
810,00000000000000000332,Kenya,,sample_camp,0.5178263300387376,0.6709910975633655,0.5600608759543502,0.0008734264673931718,0.11483337590221616,0.24533165762788436,0.7818060834182167,0.005810756246665361,0.45243080117524054,0.3060881140800935,0.16235553909040917,0.45127561798135735,0.5554833508258024,0.6282678332395476,0.6672194485118995,35.82486158687359,1.47971238247342,0.4007898647858071,328.0,0.6743027888446215,0.36268824292256613,0.4407815086176485,277.0,0.7250996015936255,325.0,0.6772908366533864
811,0000000000000000033c,Kenya,,sample_camp,0.144672481041738,0.6045283597033353,0.266611821500299,0.07949207993799837,0.10236299374412952,0.2612753453396183,0.7483429904299908,0.0078133603821391,0.5746997840525652,0.5368371240328373,0.03292819090711453,0.554306585595712,0.8727763272285997,0.8778051155054115,0.6672194485118995,35.54638584898239,1.592426108002861,0.4577062935894363,84.0,0.9173306772908366,0.4161992902255201,0.5001841038576685,68.0,0.9332669322709163,95.0,0.9063745019920318
812,0000000000000000035d,Kenya,,sample_camp,0.28056737811402915,0.09456500631561694,0.47721873331640463,0.00019665062286960982,0.3478653828491961,0.08961877083903277,0.7349916272575187,0.03492925934469232,0.7628166849256467,0.5768462893827707,0.42576697608052627,0.16708096593568061,0.24957224086743163,0.4700762366030439,0.6672194485118995,35.33613381108036,1.225073597811929,0.3742309130534718,526.0,0.4770916334661355,0.33537233586625426,0.41163433929653204,417.0,0.5856573705179283,526.0,0.4770916334661355
813,0000000000000000035e,Kenya,,sample_camp,0.30418261776104405,0.6715202197727803,0.47993155419541544,0.012500220233295405,0.09874484762528549,0.16624705370105375,0.7037205177778659,0.005466071895128659,0.47936854029893644,0.44674272818433136,0.05838622221071295,0.45413951228012983,0.5298272643297285,0.6123422180466831,0.6672194485118995,35.16942444427903,1.8836650090969047,0.3898560522660018,382.0,0.6205179282868526,0.3584696057148153,0.42759163546927237,296.0,0.7061752988047809,391.0,0.6115537848605578
814,00000000000000000371,Kenya,,sample_camp,0.0003128912462983352,0.8812877801274526,0.5402297974568908,0.00018056734994138682,0.2629216417338502,0.5480421175796244,0.7664392932720053,0.005291529838267051,0.3001646871289722,0.10931168685364775,0.015446782636024918,0.4938017201819781,0.830363789580409,0.9036392322987917,0.6672194485118995,35.771219690359494,2.3720077750730493,0.4431981377232551,138.0,0.8635458167330677,0.39938917348283526,0.48749989476058647,143.0,0.8585657370517928,136.0,0.8655378486055777
815,00000000000000000399,Kenya,,sample_camp,0.547472745779107,0.8334797178727505,0.5790248179469831,0.010225258554314335,0.0590052194198522,0.40683728627427734,0.7736867122538968,0.0007771860745683626,0.35806026176038347,0.2612182579972896,0.05921724985791462,0.42996576803203373,0.8210283629417626,0.8981991034451903,0.6672194485118995,35.82806909622836,1.999943413789233,0.4254494130433068,226.0,0.7758964143426295,0.38464638256036243,0.4669718284922061,209.0,0.7928286852589641,230.0,0.7719123505976095
816,000000000000000003a1,Kenya,,sample_camp,0.3670836423808006,0.6899219143890954,0.45827814805469946,0.00027910796992131455,0.378134305970489,0.2555962581696351,0.8347845560019299,0.006652080742866466,0.42957602904541803,0.4009221038735401,0.36151417807586034,0.46309198740511914,0.822306963236357,0.8990322584878276,0.6672194485118995,35.367881310957365,1.884381307310049,0.48212244114993313,27.0,0.9741035856573705,0.4468562296647335,0.5303067744679344,21.0,0.9800796812749004,26.0,0.9750996015936255
817,000000000000000003a7,Kenya,,sample_camp,0.23519017669047565,0.09456500631561694,0.5310809106555303,0.00015376206863989208,0.12502437408873268,0.09258594797638191,0.737215569521192,0.024483340003716877,0.8384786764100844,0.57870285925902,0.42568990554676944,0.0602824762755651,0.18784845221998625,0.479144965278315,0.6672194485118995,35.41502528172752,1.184514182545174,0.3461605889267171,758.0,0.24601593625498008,0.29692878017838037,0.3807612716125248,747.0,0.25697211155378485,757.0,0.24701195219123506
818,000000000000000003b5,Kenya,,sample_camp,0.6596829114700375,0.8292609926475173,0.5170135987020253,0.00379176383798348,0.18467425996110853,0.35704390334185104,0.785074029989279,0.00541713969319182,0.4075426197168464,0.2812160763467218,0.020851834131672003,0.4493465687598018,0.8168867347485463,0.8366635361288175,0.6672194485118995,35.600654182516166,2.016381758654012,0.4366280210902934,171.0,0.8306772908366534,0.397364723934571,0.4799116468155244,157.0,0.8446215139442231,172.0,0.8296812749003984
819,000000000000000003b9,Kenya,,sample_camp,0.3815102682458302,0.6899219143890954,0.4712240211849589,0.00928676017788985,0.1567683156948916,0.29081257614834394,0.7539926586196601,0.003233829230495571,0.48949339430967853,0.4382357418878159,0.01897344853322087,0.5470862536315304,0.8546060706017216,0.8755337521855587,0.6672194485118995,35.43688077747669,1.840402220657854,0.44694514386415896,124.0,0.8774900398406374,0.4061790511904026,0.49071098223278586,108.0,0.8934262948207171,125.0,0.8764940239043825
820,000000000000000003c1,Kenya,,sample_camp,0.6429622381744838,0.7767050829581673,0.5587535317482136,0.0006441722434173278,0.03898027709667632,0.3631349461122113,0.83591795444964,0.002906092041576616,0.3283708584229607,0.2224026088517824,0.013875321389380342,0.5527417241848473,0.7805839907464094,0.8539972493424496,0.6672194485118995,35.3787282231702,2.212699152994784,0.4164160349970357,258.0,0.7440239043824701,0.3744658430517752,0.45799322127239755,244.0,0.7579681274900398,258.0,0.7440239043824701
821,000000000000000003c6,Kenya,,sample_camp,0.07937235525950444,0.3655700000178156,0.41732495320010654,0.0021856800116395072,0.4533335487609024,0.17399074856943347,0.6630194781086542,0.02742942142778177,0.6968392170550826,0.5479808979646498,0.8573711466779093,0.27878351673272983,0.3330675427630304,0.5309440655146442,0.6672194485118995,35.55180440069106,1.355736607508655,0.4581237477430678,82.0,0.9193227091633466,0.41819900784958364,0.5037175545162106,60.0,0.9412350597609562,81.0,0.9203187250996016
822,000000000000000003ce,Kenya,,sample_camp,0.5732793226987976,0.8319101668071127,0.5311767361736496,2.773800721272573e-05,0.19768877131773221,0.3710564042715917,0.7543450853775302,0.0009274412061606308,0.38798057314305384,0.31202242127915464,0.4399684803150325,0.4535664541231237,0.7077452530377845,0.7782856763396581,0.6672194485118995,35.8355119432924,1.831797738054291,0.4657755269264754,51.0,0.950199203187251,0.42916206293841164,0.5123503058184016,41.0,0.9601593625498008,50.0,0.951195219123506
823,000000000000000003da,Kenya,,sample_camp,0.20988307608308818,0.8527828799569576,0.5495689587399486,0.03370210412712635,0.1901234464690802,0.5541962406885081,0.749956421696175,0.002370203577931146,0.3067213571274992,0.15503794157634096,0.055852252896148466,0.48209537393442536,0.8227162508606182,0.9248419208787446,0.6672194485118995,35.823577092111975,2.282325142171681,0.44276397434952536,141.0,0.8605577689243028,0.40176208378878214,0.4836701613717652,133.0,0.8685258964143426,152.0,0.849601593625498
824,0000000000000000002a,Kenya,,sample_camp,0.519877062746738,0.3621369411035283,0.4597048486694651,3.818041754523258e-05,0.18551132710770765,0.33004148457465166,0.3024858408430629,0.0021421883171241704,0.4914553206897829,0.5139535456581588,0.0810812050038687,0.4054302671762852,0.5877258925353999,0.5637850557246219,0.6720357073549389,35.87837275156821,-1.276413177670503,0.3574450647695391,673.0,0.33067729083665337,0.3259860005109991,0.3931857532047385,512.0,0.4910358565737052,670.0,0.3336653386454183
825,00000000000000000030,Kenya,,sample_camp,0.5629851346706574,0.41172617126966893,0.4544891165701632,0.03804627352524515,0.13986226340344504,0.35283623298484734,0.2678956368223705,0.002837853581295287,0.4720956924319722,0.5436676280039656,0.05981602275823115,0.4153689974644346,0.6231230890176844,0.5834905927011631,0.6720357073549389,35.89743278085249,-1.347570991964239,0.3633157922760731,631.0,0.37250996015936255,0.33244380076818647,0.3958427441511559,445.0,0.5577689243027888,652.0,0.351593625498008
826,00000000000000000047,Kenya,,sample_camp,0.7164767650413115,1.0,0.6099887931726475,0.00030482918194513523,0.06776600357596835,0.3923352283058545,0.5521451329161412,0.0035516975274314582,0.3843483453664433,0.42324945197708913,0.05352604446564899,0.6486967085371425,0.7911079808766751,0.8071690909620768,0.6720357073549389,36.12686090052627,-2.094154901272725,0.453228675687077,102.0,0.899402390438247,0.3985515432557847,0.49852106033759014,149.0,0.852589641434263,102.0,0.899402390438247
827,0000000000000000004e,Kenya,,sample_camp,0.311376170126077,0.37916683739914164,0.456054083047804,0.14253021137624242,0.044285495383739076,0.14626780689950547,0.28981876801112916,0.001836000713432367,0.4889058107651503,0.49968771299715276,0.06254449123228598,0.4591593603887698,0.5571888826545874,0.5028630431464292,0.6720357073549389,35.303065731269506,-1.4698883172923671,0.34014464404205846,789.0,0.2151394422310757,0.3069555377107704,0.3697305589078904,678.0,0.3256972111553785,810.0,0.1942231075697211
828,00000000000000000069,Kenya,,sample_camp,0.35532890334972217,0.2981897606835475,0.5487802125331551,0.00012915690021016065,0.20191770967507164,0.19021752196304725,0.28108813052298864,0.006620233081301613,0.5296706847557319,0.5690583559481937,0.05343945846370175,0.3839408356604827,0.5357305883906154,0.6506859671080345,0.6720357073549389,35.41514770572904,-1.634817099888493,0.33776526457441175,803.0,0.20119521912350596,0.30433822029635904,0.3715288753418319,693.0,0.3107569721115538,801.0,0.20318725099601595
829,0000000000000000006e,Kenya,,sample_camp,0.5721674319479029,0.337711657416276,0.5317628347464475,0.005147182951699971,0.13123432217357406,0.2864258281303408,0.22791749892928964,0.0056109600271664435,0.29151009618583945,0.43115882867793504,0.11305507404362732,0.3770871885970943,0.646728313029822,0.7215582606001794,0.6720357073549389,36.71934648046079,-2.199454279076341,0.32000106340822154,898.0,0.10657370517928287,0.2847975990135499,0.3514864514538737,826.0,0.17828685258964144,902.0,0.10258964143426295
830,00000000000000000081,Kenya,,sample_camp,0.22154867566399022,0.22136192849902103,0.5065943592298493,0.00010509170275636924,0.07353405868693903,0.2712141472171949,0.2536643624259771,0.00440395202349556,0.5303506781951923,0.6622195056037093,0.17628860568633703,0.3137655003129783,0.4698754003516551,0.658596919032783,0.6720357073549389,35.62264592320315,-1.515596528383675,0.33131045327606357,839.0,0.16533864541832669,0.29723792786817604,0.36443098943339425,746.0,0.25796812749003983,838.0,0.16633466135458166
831,00000000000000000088,Kenya,,sample_camp,0.519180356585088,0.46242718635289254,0.504543397591082,0.00040239190105704277,0.19867979126236096,0.29602387652576034,0.21372798679105692,0.0033850060863969637,0.2599297880460352,0.4632989894390227,0.09646997792439699,0.36108452714847633,0.6011596304936021,0.5633077529171999,0.6720357073549389,36.502498298349806,-2.247626459288887,0.3295672593854182,848.0,0.15637450199203187,0.29532041458846614,0.36248374613385426,764.0,0.2400398406374502,847.0,0.15737051792828685
832,000000000000000000a6,Kenya,,sample_camp,0.3076851214575727,0.3511928409943222,0.45042447372644523,0.04021861520643551,0.14113594752055247,0.21362730241877928,0.2919158902532723,0.05203413741494651,0.5475300048357811,0.522803391777882,0.11019192802917437,0.3850640096984262,0.5056807833670018,0.7197106208838616,0.6720357073549389,35.8275126800601,-1.039272888356944,0.343763311041506,772.0,0.23207171314741035,0.31093607141016266,0.37411778062501305,637.0,0.3665338645418327,787.0,0.21713147410358566
833,000000000000000000a7,Kenya,,sample_camp,0.07228137779722597,0.3027184766981349,0.425030837243524,9.708369240351454e-06,0.004564088117245951,0.07523608928069478,0.2508217579027303,0.07929108857785956,0.41298081634682354,0.4490016926171767,0.2808362335145618,0.36436359298191534,0.43275162578726917,0.7362518516770205,0.6720357073549389,35.530423077674584,-0.8449407502180221,0.29502907172461196,976.0,0.02888446215139442,0.25732840816157926,0.3245310080601491,931.0,0.07370517928286853,976.0,0.02888446215139442
834,000000000000000000b4,Kenya,,sample_camp,0.5504217791355245,0.38327332457995356,0.5551001880857792,3.189031559355982e-05,0.007922147563784203,0.20208719769640646,0.3134163925429539,0.0024900853746772263,0.4423318855831289,0.4377375030100482,0.04146060046121906,0.4038577237740923,0.5518221850833598,0.5204924086541104,0.6720357073549389,35.55034707601004,-1.288774568413247,0.31417968708777083,927.0,0.07768924302788845,0.278394085061054,0.3455944667649885,854.0,0.150398406374502,926.0,0.07868525896414343
