index,coefficient_variation_ndvi,country,daytime_maximum_temperature,evi_change,flow_accumulation,friction,interannual_coefficient_variation_precipitation,latitude,longitude,pdsi,population,precipitation,seasonal_precipitation_max,slope,specific_humidity,ssm,susm,temperature_anomaly
0000000000000000020f,0.22460089753633902,Ethiopia,301.7717590332031,0.166221899177766,5.070057737152551,0.016462837011246,0.21861365314644302,8.469581004565873,43.6009300562051,69.99603174603175,397.16309378992787,-0.35180321159076905,105.54424147610447,0.5728090534556081,0.009615732027433,5.67702480491149,34.69649170516881,1.6209716796875
00000000000000000214,0.167791209273383,Ethiopia,302.3236083984375,0.16256012794782002,2.130596224534298,0.019622115615568002,0.25033095795188204,8.784902505389041,44.60645945326891,106.65448352622093,334.1874498628552,0.10131205367222,106.28780173817857,0.751165792675421,0.010054909764829001,5.115883827209473,28.07057762145996,1.6209716796875
00000000000000000215,0.32728446644040604,Ethiopia,299.96258544921875,0.140554279935936,1400.022239378393,0.010148674326084,0.17866155053326702,9.072613124780995,42.95193167197393,42.4387774231905,1807.1690070388904,-0.058321535049957005,134.7182115535311,1.451105574939164,0.009496300481259,4.920680999755859,33.14855194091797,1.6209716796875
0000000000000000021d,0.183343740286418,Ethiopia,299.47833251953125,0.142559677290613,14.287979717637697,0.020995391827717,0.158181322241734,9.758481185577143,42.83586369830834,12.620484473782208,4914.749994498915,0.779076166550239,185.15907973595077,10.711113906789034,0.009012009017169,4.528151087849578,26.449425122400797,1.6209716796875
00000000000000000221,0.23690189432416,Ethiopia,299.9405625547028,0.160661694901369,4.062772449869224,0.017678469466666,0.188341194348972,8.95664572215947,43.04929626199987,62.32773388925503,1807.1855668537164,0.23344346116645903,122.31188017329295,2.39125699113382,0.009699075482785001,4.886488437652588,29.163280487060547,1.6209716796875
00000000000000000224,0.339821583873657,Ethiopia,298.62768233777547,0.156420609204447,2.092652035433462,0.014496088052730002,0.178772960773103,9.312166254243222,43.14071642086632,42.948412698412696,1807.13731147604,0.41804358517102,146.89814816549227,1.5711872926201411,0.009075183421373001,5.465575695037842,47.03643035888672,1.6209716796875
00000000000000000232,0.337366146895957,Ethiopia,298.57342529296875,0.165188473949298,16.439573415534547,0.011744173554564,0.17018956314453101,9.644092409355936,43.107765209956916,37.448412698412696,4914.802255263895,0.6489327638949061,154.1868024946391,0.9352221554028861,0.009452800654656,4.624557018280029,27.600296020507812,1.6209716796875
00000000000000000235,0.183886886192959,Ethiopia,301.94476318359375,0.167108252736446,8.12992631565823,0.013100268270718002,0.254544478113705,8.5540002394693,44.25862048460298,93.97316447659941,318.8135983679408,-0.077656200972576,109.23208476423278,0.780105305022871,0.009978434070944,4.082331657409668,24.533193588256836,1.6209716796875
00000000000000000245,0.22172352305507903,Ethiopia,302.4833546637346,0.16156561528138003,2.576870255693167,0.012003685518103002,0.28472169336714603,8.021819795249968,44.280780178663825,71.80555555555556,2595.6099723379466,0.05327033996582001,128.43535709381104,0.8058582746657581,0.010000145062804,5.433889865875244,30.489246368408203,1.6209716796875
00000000000000000248,0.336138553326405,Ethiopia,297.6914978027344,0.14473954655436402,2.616891597736177,0.016329297972350002,0.16079921325119,9.4035970508373,42.610026844809965,19.928571428571427,6853.75479641374,0.11499481102714201,166.8539529374793,6.570907854439789,0.008743383692660001,10.718898380015483,65.32291905969979,1.6209716796875
00000000000000000252,0.182571252789507,Ethiopia,302.0153965100587,0.175690902895717,5.080264682791879,0.016139777594506,0.277043924909849,8.728527972031259,44.28722487105454,92.95384557717719,318.80953087285303,-0.13903832435607902,89.68557673692703,0.7783672698108931,0.009898497723042,4.268510818481445,25.767440795898438,1.6209716796875
00000000000000000253,0.259422140023056,Ethiopia,300.39632863203224,0.16213515649745303,49.134712637951225,0.016804216497454002,0.192676157006399,8.895140008169601,43.39677375830705,61.12301587301587,549.0091464667968,-0.014837869717957001,101.19371497629885,0.724864059398391,0.009490420155244001,5.371056079864502,32.43998718261719,1.6209716796875
00000000000000000259,0.311173175307893,Ethiopia,299.88046488199853,0.16406274135880602,35.03126089338183,0.016742971628112002,0.187167169854097,9.117397907074436,43.6329917785029,48.36655498603689,3034.8788575324497,0.21539545059204102,83.39821577072144,1.586319739580539,0.009619235992431,4.731182098388672,26.320343017578125,1.6209716796875
00000000000000000267,0.22098845410627102,Ethiopia,301.2872314453125,0.167033009887777,15.639499214405069,0.016526562084863,0.23782439051683402,8.46866822784963,43.81436728375111,73.97619047619048,397.1630987162224,-0.41037893295288,107.01098394393921,0.753545199823177,0.009777016937732001,4.542346477508545,27.33018684387207,1.6209716796875
0000000000000000026c,0.14747730084711802,Ethiopia,303.0037536621094,0.16589873440861103,6.05642949740726,0.014857974679524,0.25822188342693503,8.659636757843607,44.82371532205823,119.88333638035728,318.81128683623575,0.27924323081970204,101.02137517929077,0.7621845862305411,0.010069528594613,5.061983585357666,28.22334098815918,1.6209716796875
00000000000000000272,0.265685808814341,Ethiopia,297.6914978027344,0.154862041656378,50.33240070630951,0.012238699410826,0.15287206984294702,9.487374301337523,42.56655440203264,10.595238095238095,3288.0511501594033,0.267114639282226,171.19359874725342,10.469540766276147,0.009098945185542,13.03711986541748,86.41253662109375,1.6209716796875
0000000000000000028c,0.18986292359339502,Ethiopia,301.2711486816406,0.163373019890031,8.878681329642653,0.016305299307713,0.241752164507352,8.51758743646654,44.035485101401754,82.39972492076524,1344.1917113972506,-0.21454381942749,124.01125240325928,0.907740776613794,0.010115507990121,3.920167922973633,21.93352508544922,1.6209716796875
00000000000000000292,0.355247743480516,Ethiopia,298.0338145011009,0.14269514064298502,4.135258131900929,0.010866461744372,0.159895721875697,9.528932513805525,42.89258152358888,20.900793650793652,6860.4243412979995,0.6781396666095351,145.97877403235518,2.349739976381976,0.008922619225695,7.424229227368857,60.1486883331363,1.6209716796875
00000000000000000297,0.242222136593184,Ethiopia,300.59234274074674,0.146974520049055,2.3528803508247362,0.019784545758402,0.18231896909251302,8.896869260652362,42.76235789757367,68.2936507936508,1022.0047291148527,0.47173171263315605,137.59247546524617,7.51982103685399,0.009609903950043,5.07756233215332,40.73794174194336,1.6209716796875
0000000000000000029d,0.19423060375610102,Ethiopia,299.6864192732846,0.16126694148649,1145.1104583281583,0.016421151080797003,0.146683005468808,9.927123034669712,42.94335361194357,0.15476190476190402,4914.687433133785,0.34088237099344804,174.13551044788667,0.837260339463149,0.009867644868791001,4.128800392150879,24.906652450561523,1.6209716796875
000000000000000002be,0.19448858662712,Ethiopia,300.84649658203125,0.168149244203967,1.608893487583525,0.016317128043960002,0.22649995915824903,8.590973930650742,43.74873350788563,73.42160749310186,397.1594149789127,-0.26193351450524704,97.12321380223332,0.658630682213814,0.009847023524343001,4.529274940490723,28.187305450439453,1.6209716796875
